ID,Pred
2017_1323_1343,0.83
2017_1323_1344,0.7635
2017_1323_1345,0.5595
2017_1323_1348,0.701
2017_1323_1355,0.9875
2017_1323_1371,0.605
2017_1323_1374,0.487
2017_1323_1376,0.622
2017_1323_1388,0.466
2017_1323_1407,0.8765
2017_1323_1411,0.916
2017_1323_1413,0.85
2017_1323_1417,0.408
2017_1323_1423,0.6205
2017_1323_1425,0.711
2017_1323_1433,0.732
2017_1323_1435,0.783
2017_1323_1436,0.695
2017_1323_1437,0.371
2017_1323_1438,0.361
2017_1323_1439,0.6425
2017_1323_1448,0.7895
2017_1323_1452,0.4385
2017_1323_1455,0.3605
2017_1323_1457,0.8015
2017_1323_1458,0.395
2017_1323_1462,0.727
2017_1329_1332,0.3965
2017_1329_1343,0.678
2017_1329_1344,0.5505
2017_1329_1345,0.394
2017_1329_1348,0.497
2017_1329_1355,0.902
2017_1329_1371,0.5225
2017_1329_1374,0.3915
2017_1329_1376,0.456
2017_1329_1388,0.333
2017_1329_1407,0.8375
2017_1329_1411,0.8015
2017_1329_1413,0.84
2017_1329_1417,0.325
2017_1329_1423,0.5575
2017_1329_1425,0.5435
2017_1329_1433,0.542
2017_1329_1435,0.5955
2017_1329_1436,0.532
2017_1329_1437,0.245
2017_1329_1438,0.39
2017_1329_1439,0.5815
2017_1329_1448,0.65
2017_1329_1452,0.2655
2017_1329_1455,0.385
2017_1329_1457,0.716
2017_1329_1458,0.389
2017_1329_1462,0.514
2017_1332_1343,0.793
2017_1332_1344,0.804
2017_1332_1345,0.4085
2017_1332_1348,0.5575
2017_1332_1355,0.9075
2017_1332_1371,0.659
2017_1332_1374,0.5485
2017_1332_1376,0.64
2017_1332_1388,0.501
2017_1332_1407,0.9105
2017_1332_1411,0.9335
2017_1332_1413,0.993
2017_1332_1417,0.507
2017_1332_1423,0.5905
2017_1332_1425,0.7545
2017_1332_1433,0.6955
2017_1332_1435,0.866
2017_1332_1436,0.7495
2017_1332_1437,0.2915
2017_1332_1438,0.511
2017_1332_1439,0.6925
2017_1332_1448,0.7605
2017_1332_1452,0.4265
2017_1332_1455,0.4955
2017_1332_1457,0.8915
2017_1332_1458,0.48
2017_1332_1462,0.6155
2017_1343_1344,0.3855
2017_1343_1345,0.2015
2017_1343_1348,0.4085
2017_1343_1355,0.7875
2017_1343_1371,0.34
2017_1343_1374,0.2215
2017_1343_1376,0.2585
2017_1343_1388,0.1625
2017_1343_1407,0.714
2017_1343_1411,0.759
2017_1343_1413,0.839
2017_1343_1417,0.1575
2017_1343_1423,0.4515
2017_1343_1425,0.46
2017_1343_1433,0.346
2017_1343_1435,0.4035
2017_1343_1436,0.546
2017_1343_1437,0.0455
2017_1343_1438,0.132
2017_1343_1439,0.358
2017_1343_1448,0.36
2017_1343_1452,0.1125
2017_1343_1455,0.124
2017_1343_1457,0.578
2017_1343_1458,0.204
2017_1343_1462,0.388
2017_1344_1345,0.308
2017_1344_1348,0.4675
2017_1344_1355,0.777
2017_1344_1371,0.3995
2017_1344_1374,0.329
2017_1344_1376,0.3385
2017_1344_1388,0.2375
2017_1344_1407,0.729
2017_1344_1411,0.721
2017_1344_1413,0.861
2017_1344_1417,0.2945
2017_1344_1423,0.567
2017_1344_1425,0.2045
2017_1344_1433,0.5105
2017_1344_1435,0.615
2017_1344_1436,0.5825
2017_1344_1437,0.118
2017_1344_1438,0.208
2017_1344_1439,0.357
2017_1344_1448,0.5945
2017_1344_1452,0.177
2017_1344_1455,0.2435
2017_1344_1457,0.63
2017_1344_1458,0.3295
2017_1344_1462,0.3875
2017_1345_1348,0.6665
2017_1345_1355,0.981
2017_1345_1371,0.656
2017_1345_1374,0.52
2017_1345_1376,0.5105
2017_1345_1388,0.5325
2017_1345_1407,0.866
2017_1345_1411,0.929
2017_1345_1413,0.956
2017_1345_1417,0.431
2017_1345_1423,0.582
2017_1345_1425,0.637
2017_1345_1433,0.6735
2017_1345_1435,0.772
2017_1345_1436,0.896
2017_1345_1437,0.41
2017_1345_1438,0.496
2017_1345_1439,0.7435
2017_1345_1448,0.7075
2017_1345_1452,0.48
2017_1345_1455,0.455
2017_1345_1457,0.7795
2017_1345_1458,0.4315
2017_1345_1462,0.7325
2017_1348_1355,0.822
2017_1348_1371,0.414
2017_1348_1374,0.4365
2017_1348_1376,0.4725
2017_1348_1388,0.326
2017_1348_1407,0.736
2017_1348_1411,0.844
2017_1348_1413,0.8585
2017_1348_1417,0.32
2017_1348_1423,0.6365
2017_1348_1425,0.5455
2017_1348_1433,0.5845
2017_1348_1435,0.5415
2017_1348_1436,0.6255
2017_1348_1437,0.1445
2017_1348_1438,0.3255
2017_1348_1439,0.581
2017_1348_1448,0.6005
2017_1348_1452,0.2205
2017_1348_1455,0.2855
2017_1348_1457,0.731
2017_1348_1458,0.421
2017_1348_1462,0.5045
2017_1355_1371,0.205
2017_1355_1374,0.06
2017_1355_1376,0.2175
2017_1355_1388,0.0335
2017_1355_1407,0.5
2017_1355_1411,0.518
2017_1355_1413,0.517
2017_1355_1417,0.017
2017_1355_1423,0.142
2017_1355_1425,0.126
2017_1355_1433,0.1765
2017_1355_1435,0.166
2017_1355_1436,0.1895
2017_1355_1437,0.002
2017_1355_1438,0.0575
2017_1355_1439,0.1455
2017_1355_1448,0.148
2017_1355_1452,0.016
2017_1355_1455,0.065
2017_1355_1457,0.324
2017_1355_1458,0.0495
2017_1355_1462,0.1805
2017_1371_1374,0.4075
2017_1371_1376,0.442
2017_1371_1388,0.3975
2017_1371_1407,0.756
2017_1371_1411,0.719
2017_1371_1413,0.842
2017_1371_1417,0.4395
2017_1371_1423,0.587
2017_1371_1425,0.5545
2017_1371_1433,0.5555
2017_1371_1435,0.556
2017_1371_1436,0.6855
2017_1371_1437,0.1045
2017_1371_1438,0.307
2017_1371_1439,0.534
2017_1371_1448,0.622
2017_1371_1452,0.3445
2017_1371_1455,0.3425
2017_1371_1457,0.673
2017_1371_1458,0.363
2017_1371_1462,0.629
2017_1374_1376,0.5195
2017_1374_1388,0.469
2017_1374_1407,0.8545
2017_1374_1411,0.906
2017_1374_1413,0.972
2017_1374_1417,0.4495
2017_1374_1423,0.5785
2017_1374_1425,0.649
2017_1374_1433,0.64
2017_1374_1435,0.796
2017_1374_1436,0.7425
2017_1374_1437,0.2965
2017_1374_1438,0.4555
2017_1374_1439,0.6335
2017_1374_1448,0.671
2017_1374_1452,0.3995
2017_1374_1455,0.438
2017_1374_1457,0.727
2017_1374_1458,0.4855
2017_1374_1462,0.6405
2017_1376_1388,0.4
2017_1376_1407,0.7345
2017_1376_1411,0.768
2017_1376_1413,0.9125
2017_1376_1417,0.411
2017_1376_1423,0.532
2017_1376_1425,0.6495
2017_1376_1433,0.568
2017_1376_1435,0.66
2017_1376_1436,0.5915
2017_1376_1437,0.206
2017_1376_1438,0.288
2017_1376_1439,0.717
2017_1376_1448,0.676
2017_1376_1452,0.2385
2017_1376_1455,0.383
2017_1376_1457,0.669
2017_1376_1458,0.377
2017_1376_1462,0.611
2017_1388_1407,0.9225
2017_1388_1411,0.926
2017_1388_1413,0.8715
2017_1388_1417,0.507
2017_1388_1423,0.5695
2017_1388_1425,0.6735
2017_1388_1433,0.658
2017_1388_1435,0.787
2017_1388_1436,0.752
2017_1388_1437,0.4155
2017_1388_1438,0.5095
2017_1388_1439,0.756
2017_1388_1448,0.8355
2017_1388_1452,0.487
2017_1388_1455,0.472
2017_1388_1457,0.822
2017_1388_1458,0.57
2017_1388_1462,0.78
2017_1407_1411,0.612
2017_1407_1413,0.7555
2017_1407_1417,0.1065
2017_1407_1423,0.2325
2017_1407_1425,0.273
2017_1407_1433,0.2105
2017_1407_1435,0.2655
2017_1407_1436,0.2825
2017_1407_1437,0.0115
2017_1407_1438,0.112
2017_1407_1439,0.2025
2017_1407_1448,0.1415
2017_1407_1452,0.034
2017_1407_1455,0.1015
2017_1407_1457,0.448
2017_1407_1458,0.1425
2017_1407_1462,0.279
2017_1411_1413,0.5565
2017_1411_1417,0.0365
2017_1411_1423,0.1185
2017_1411_1425,0.1765
2017_1411_1433,0.097
2017_1411_1435,0.265
2017_1411_1436,0.2145
2017_1411_1437,0.0095
2017_1411_1438,0.036
2017_1411_1439,0.191
2017_1411_1448,0.135
2017_1411_1452,0.0115
2017_1411_1455,0.0285
2017_1411_1457,0.306
2017_1411_1458,0.0575
2017_1411_1462,0.267
2017_1413_1417,0.0445
2017_1413_1423,0.11
2017_1413_1425,0.0735
2017_1413_1433,0.026
2017_1413_1435,0.095
2017_1413_1436,0.111
2017_1413_1437,0.0095
2017_1413_1438,0.012
2017_1413_1439,0.084
2017_1413_1448,0.111
2017_1413_1452,0.0085
2017_1413_1455,0.0295
2017_1413_1457,0.1875
2017_1413_1458,0.0185
2017_1413_1462,0.068
2017_1417_1423,0.6755
2017_1417_1425,0.791
2017_1417_1433,0.7255
2017_1417_1435,0.7555
2017_1417_1436,0.786
2017_1417_1437,0.488
2017_1417_1438,0.6245
2017_1417_1439,0.776
2017_1417_1448,0.866
2017_1417_1452,0.4255
2017_1417_1455,0.58
2017_1417_1457,0.811
2017_1417_1458,0.676
2017_1417_1462,0.7185
2017_1423_1425,0.5465
2017_1423_1433,0.398
2017_1423_1435,0.535
2017_1423_1436,0.613
2017_1423_1437,0.291
2017_1423_1438,0.4355
2017_1423_1439,0.5155
2017_1423_1448,0.527
2017_1423_1452,0.307
2017_1423_1455,0.28
2017_1423_1457,0.754
2017_1423_1458,0.386
2017_1423_1462,0.5215
2017_1425_1433,0.3845
2017_1425_1435,0.5315
2017_1425_1436,0.5395
2017_1425_1437,0.1755
2017_1425_1438,0.1955
2017_1425_1439,0.525
2017_1425_1448,0.6175
2017_1425_1452,0.1035
2017_1425_1455,0.254
2017_1425_1457,0.75
2017_1425_1458,0.2635
2017_1425_1462,0.506
2017_1433_1435,0.583
2017_1433_1436,0.654
2017_1433_1437,0.155
2017_1433_1438,0.332
2017_1433_1439,0.553
2017_1433_1448,0.623
2017_1433_1452,0.1325
2017_1433_1455,0.3
2017_1433_1457,0.8035
2017_1433_1458,0.32
2017_1433_1462,0.493
2017_1435_1436,0.6205
2017_1435_1437,0.054
2017_1435_1438,0.1695
2017_1435_1439,0.375
2017_1435_1448,0.457
2017_1435_1452,0.2445
2017_1435_1455,0.25
2017_1435_1457,0.7365
2017_1435_1458,0.226
2017_1435_1462,0.4315
2017_1436_1437,0.152
2017_1436_1438,0.2285
2017_1436_1439,0.506
2017_1436_1448,0.538
2017_1436_1452,0.1735
2017_1436_1455,0.111
2017_1436_1457,0.5565
2017_1436_1458,0.174
2017_1436_1462,0.424
2017_1437_1438,0.6155
2017_1437_1439,0.8875
2017_1437_1448,0.861
2017_1437_1452,0.516
2017_1437_1455,0.686
2017_1437_1457,0.8715
2017_1437_1458,0.237
2017_1437_1462,0.844
2017_1438_1439,0.7235
2017_1438_1448,0.7425
2017_1438_1452,0.4075
2017_1438_1455,0.5355
2017_1438_1457,0.8385
2017_1438_1458,0.546
2017_1438_1462,0.8
2017_1439_1448,0.526
2017_1439_1452,0.316
2017_1439_1455,0.3195
2017_1439_1457,0.6855
2017_1439_1458,0.109
2017_1439_1462,0.4685
2017_1448_1452,0.215
2017_1448_1455,0.2795
2017_1448_1457,0.725
2017_1448_1458,0.268
2017_1448_1462,0.455
2017_1452_1455,0.6505
2017_1452_1457,0.9075
2017_1452_1458,0.6975
2017_1452_1462,0.733
2017_1455_1457,0.8965
2017_1455_1458,0.6285
2017_1455_1462,0.7745
2017_1457_1458,0.14
2017_1457_1462,0.264
2017_1458_1462,0.751
2018_1104_1112,0.2205
2018_1104_1113,0.5495
2018_1104_1116,0.3925
2018_1104_1120,0.36
2018_1104_1137,0.645
2018_1104_1138,0.601
2018_1104_1139,0.5515
2018_1104_1153,0.098
2018_1104_1155,0.355
2018_1104_1158,0.6885
2018_1104_1166,0.539
2018_1104_1168,0.79
2018_1104_1172,0.594
2018_1104_1181,0.128
2018_1104_1196,0.359
2018_1104_1199,0.4525
2018_1104_1209,0.6275
2018_1104_1211,0.2245
2018_1104_1222,0.336
2018_1104_1233,0.6775
2018_1104_1242,0.1405
2018_1104_1243,0.465
2018_1104_1246,0.369
2018_1104_1252,0.632
2018_1104_1254,0.724
2018_1104_1260,0.4755
2018_1104_1267,0.588
2018_1104_1274,0.4985
2018_1104_1276,0.3
2018_1104_1277,0.2775
2018_1104_1281,0.5035
2018_1104_1285,0.5615
2018_1104_1293,0.5215
2018_1104_1300,0.781
2018_1104_1301,0.468
2018_1104_1305,0.3375
2018_1104_1308,0.4945
2018_1104_1314,0.192
2018_1104_1326,0.3395
2018_1104_1328,0.4785
2018_1104_1335,0.6675
2018_1104_1344,0.4695
2018_1104_1345,0.103
2018_1104_1347,0.7315
2018_1104_1348,0.465
2018_1104_1355,0.6105
2018_1104_1361,0.4425
2018_1104_1371,0.438
2018_1104_1372,0.5675
2018_1104_1382,0.4915
2018_1104_1393,0.499
2018_1104_1395,0.3475
2018_1104_1397,0.2955
2018_1104_1400,0.446
2018_1104_1401,0.4365
2018_1104_1403,0.136
2018_1104_1411,0.809
2018_1104_1417,0.391
2018_1104_1420,0.603
2018_1104_1422,0.5305
2018_1104_1437,0.028
2018_1104_1438,0.08
2018_1104_1439,0.799
2018_1104_1452,0.131
2018_1104_1455,0.187
2018_1104_1460,0.706
2018_1104_1462,0.206
2018_1112_1113,0.6645
2018_1112_1116,0.7675
2018_1112_1120,0.5915
2018_1112_1137,0.87
2018_1112_1138,0.7735
2018_1112_1139,0.6395
2018_1112_1153,0.4175
2018_1112_1155,0.498
2018_1112_1158,0.844
2018_1112_1166,0.564
2018_1112_1168,0.827
2018_1112_1172,0.569
2018_1112_1181,0.4175
2018_1112_1196,0.604
2018_1112_1199,0.5915
2018_1112_1209,0.749
2018_1112_1211,0.5115
2018_1112_1222,0.4365
2018_1112_1233,0.8375
2018_1112_1242,0.412
2018_1112_1243,0.601
2018_1112_1246,0.4985
2018_1112_1252,0.89
2018_1112_1254,0.8965
2018_1112_1260,0.623
2018_1112_1267,0.629
2018_1112_1274,0.5355
2018_1112_1276,0.498
2018_1112_1277,0.483
2018_1112_1281,0.7115
2018_1112_1285,0.775
2018_1112_1293,0.703
2018_1112_1300,0.922
2018_1112_1301,0.629
2018_1112_1305,0.5945
2018_1112_1308,0.6685
2018_1112_1314,0.441
2018_1112_1326,0.4685
2018_1112_1328,0.6765
2018_1112_1335,0.814
2018_1112_1344,0.701
2018_1112_1345,0.393
2018_1112_1347,0.868
2018_1112_1348,0.6535
2018_1112_1355,0.8125
2018_1112_1361,0.573
2018_1112_1371,0.613
2018_1112_1372,0.771
2018_1112_1382,0.642
2018_1112_1393,0.674
2018_1112_1395,0.5905
2018_1112_1397,0.5715
2018_1112_1400,0.6945
2018_1112_1401,0.697
2018_1112_1403,0.4225
2018_1112_1411,0.981
2018_1112_1417,0.6505
2018_1112_1420,0.7625
2018_1112_1422,0.7745
2018_1112_1437,0.247
2018_1112_1438,0.3065
2018_1112_1439,0.6305
2018_1112_1452,0.4115
2018_1112_1455,0.6055
2018_1112_1460,0.792
2018_1112_1462,0.471
2018_1113_1116,0.412
2018_1113_1120,0.4905
2018_1113_1137,0.702
2018_1113_1138,0.648
2018_1113_1139,0.5075
2018_1113_1153,0.282
2018_1113_1155,0.401
2018_1113_1158,0.6625
2018_1113_1166,0.4165
2018_1113_1168,0.7735
2018_1113_1172,0.568
2018_1113_1181,0.187
2018_1113_1196,0.3655
2018_1113_1199,0.501
2018_1113_1209,0.7145
2018_1113_1211,0.205
2018_1113_1222,0.2895
2018_1113_1233,0.7525
2018_1113_1242,0.2185
2018_1113_1243,0.4855
2018_1113_1246,0.425
2018_1113_1252,0.7655
2018_1113_1254,0.753
2018_1113_1260,0.4375
2018_1113_1267,0.636
2018_1113_1274,0.4325
2018_1113_1276,0.329
2018_1113_1277,0.311
2018_1113_1281,0.479
2018_1113_1285,0.617
2018_1113_1293,0.416
2018_1113_1300,0.79
2018_1113_1301,0.466
2018_1113_1305,0.4315
2018_1113_1308,0.479
2018_1113_1314,0.3365
2018_1113_1326,0.3545
2018_1113_1328,0.5735
2018_1113_1335,0.6675
2018_1113_1344,0.5535
2018_1113_1345,0.116
2018_1113_1347,0.7665
2018_1113_1348,0.473
2018_1113_1355,0.6035
2018_1113_1361,0.487
2018_1113_1371,0.427
2018_1113_1372,0.6395
2018_1113_1382,0.453
2018_1113_1393,0.5245
2018_1113_1395,0.3745
2018_1113_1397,0.3405
2018_1113_1400,0.481
2018_1113_1401,0.4705
2018_1113_1403,0.232
2018_1113_1411,0.8525
2018_1113_1417,0.5785
2018_1113_1420,0.683
2018_1113_1422,0.613
2018_1113_1437,0.113
2018_1113_1438,0.2495
2018_1113_1439,0.4245
2018_1113_1452,0.15
2018_1113_1455,0.288
2018_1113_1460,0.703
2018_1113_1462,0.317
2018_1116_1120,0.455
2018_1116_1137,0.79
2018_1116_1138,0.6945
2018_1116_1139,0.1935
2018_1116_1153,0.2835
2018_1116_1155,0.387
2018_1116_1158,0.743
2018_1116_1166,0.5
2018_1116_1168,0.851
2018_1116_1172,0.5615
2018_1116_1181,0.2275
2018_1116_1196,0.385
2018_1116_1199,0.4625
2018_1116_1209,0.718
2018_1116_1211,0.23
2018_1116_1222,0.3385
2018_1116_1233,0.7795
2018_1116_1242,0.25
2018_1116_1243,0.4585
2018_1116_1246,0.369
2018_1116_1252,0.83
2018_1116_1254,0.8445
2018_1116_1260,0.4045
2018_1116_1267,0.6155
2018_1116_1274,0.426
2018_1116_1276,0.2355
2018_1116_1277,0.291
2018_1116_1281,0.4925
2018_1116_1285,0.657
2018_1116_1293,0.452
2018_1116_1300,0.849
2018_1116_1301,0.447
2018_1116_1305,0.541
2018_1116_1308,0.4045
2018_1116_1314,0.3255
2018_1116_1326,0.3565
2018_1116_1328,0.545
2018_1116_1335,0.8135
2018_1116_1344,0.4935
2018_1116_1345,0.2495
2018_1116_1347,0.8415
2018_1116_1348,0.492
2018_1116_1355,0.6355
2018_1116_1361,0.4355
2018_1116_1371,0.435
2018_1116_1372,0.73
2018_1116_1382,0.535
2018_1116_1393,0.479
2018_1116_1395,0.528
2018_1116_1397,0.456
2018_1116_1400,0.5025
2018_1116_1401,0.412
2018_1116_1403,0.295
2018_1116_1411,0.9235
2018_1116_1417,0.561
2018_1116_1420,0.684
2018_1116_1422,0.6625
2018_1116_1437,0.15
2018_1116_1438,0.2475
2018_1116_1439,0.556
2018_1116_1452,0.2695
2018_1116_1455,0.353
2018_1116_1460,0.778
2018_1116_1462,0.3495
2018_1120_1137,0.7895
2018_1120_1138,0.7605
2018_1120_1139,0.5445
2018_1120_1153,0.232
2018_1120_1155,0.1805
2018_1120_1158,0.9225
2018_1120_1166,0.5325
2018_1120_1168,0.8755
2018_1120_1172,0.596
2018_1120_1181,0.223
2018_1120_1196,0.4535
2018_1120_1199,0.508
2018_1120_1209,0.7635
2018_1120_1211,0.3765
2018_1120_1222,0.4795
2018_1120_1233,0.8445
2018_1120_1242,0.257
2018_1120_1243,0.519
2018_1120_1246,0.4955
2018_1120_1252,0.8935
2018_1120_1254,0.9035
2018_1120_1260,0.5755
2018_1120_1267,0.6745
2018_1120_1274,0.422
2018_1120_1276,0.412
2018_1120_1277,0.38
2018_1120_1281,0.635
2018_1120_1285,0.7905
2018_1120_1293,0.6535
2018_1120_1300,0.8875
2018_1120_1301,0.5375
2018_1120_1305,0.535
2018_1120_1308,0.634
2018_1120_1314,0.347
2018_1120_1326,0.407
2018_1120_1328,0.622
2018_1120_1335,0.816
2018_1120_1344,0.579
2018_1120_1345,0.2445
2018_1120_1347,0.8875
2018_1120_1348,0.5565
2018_1120_1355,0.761
2018_1120_1361,0.5855
2018_1120_1371,0.5085
2018_1120_1372,0.767
2018_1120_1382,0.6255
2018_1120_1393,0.5825
2018_1120_1395,0.541
2018_1120_1397,0.449
2018_1120_1400,0.5785
2018_1120_1401,0.5695
2018_1120_1403,0.3495
2018_1120_1411,0.9615
2018_1120_1417,0.611
2018_1120_1420,0.7505
2018_1120_1422,0.721
2018_1120_1437,0.18
2018_1120_1438,0.242
2018_1120_1439,0.527
2018_1120_1452,0.281
2018_1120_1455,0.4295
2018_1120_1460,0.8
2018_1120_1462,0.37
2018_1137_1138,0.496
2018_1137_1139,0.1735
2018_1137_1153,0.0365
2018_1137_1155,0.2145
2018_1137_1158,0.5
2018_1137_1166,0.1415
2018_1137_1168,0.596
2018_1137_1172,0.4255
2018_1137_1181,0.034
2018_1137_1196,0.1395
2018_1137_1199,0.1795
2018_1137_1209,0.504
2018_1137_1211,0.0195
2018_1137_1222,0.071
2018_1137_1233,0.519
2018_1137_1242,0.1065
2018_1137_1243,0.2805
2018_1137_1246,0.2385
2018_1137_1252,0.6175
2018_1137_1254,0.6855
2018_1137_1260,0.297
2018_1137_1267,0.5675
2018_1137_1274,0.1975
2018_1137_1276,0.0635
2018_1137_1277,0.0575
2018_1137_1281,0.289
2018_1137_1285,0.391
2018_1137_1293,0.3555
2018_1137_1300,0.771
2018_1137_1301,0.1815
2018_1137_1305,0.0565
2018_1137_1308,0.341
2018_1137_1314,0.1135
2018_1137_1326,0.124
2018_1137_1328,0.301
2018_1137_1335,0.4725
2018_1137_1344,0.313
2018_1137_1345,0.0375
2018_1137_1347,0.5685
2018_1137_1348,0.246
2018_1137_1355,0.5455
2018_1137_1361,0.188
2018_1137_1371,0.13
2018_1137_1372,0.4455
2018_1137_1382,0.266
2018_1137_1393,0.352
2018_1137_1395,0.1445
2018_1137_1397,0.198
2018_1137_1400,0.3835
2018_1137_1401,0.2725
2018_1137_1403,0.1675
2018_1137_1411,0.835
2018_1137_1417,0.2875
2018_1137_1420,0.5585
2018_1137_1422,0.416
2018_1137_1437,0.0105
2018_1137_1438,0.0555
2018_1137_1439,0.16
2018_1137_1452,0.111
2018_1137_1455,0.073
2018_1137_1460,0.451
2018_1137_1462,0.0605
2018_1138_1139,0.217
2018_1138_1153,0.123
2018_1138_1155,0.2185
2018_1138_1158,0.472
2018_1138_1166,0.1625
2018_1138_1168,0.723
2018_1138_1172,0.488
2018_1138_1181,0.067
2018_1138_1196,0.2915
2018_1138_1199,0.217
2018_1138_1209,0.563
2018_1138_1211,0.101
2018_1138_1222,0.161
2018_1138_1233,0.603
2018_1138_1242,0.1065
2018_1138_1243,0.3565
2018_1138_1246,0.2145
2018_1138_1252,0.737
2018_1138_1254,0.7695
2018_1138_1260,0.3185
2018_1138_1267,0.591
2018_1138_1274,0.2275
2018_1138_1276,0.0935
2018_1138_1277,0.1785
2018_1138_1281,0.427
2018_1138_1285,0.534
2018_1138_1293,0.4085
2018_1138_1300,0.813
2018_1138_1301,0.228
2018_1138_1305,0.212
2018_1138_1308,0.3985
2018_1138_1314,0.11
2018_1138_1326,0.1835
2018_1138_1328,0.3955
2018_1138_1335,0.562
2018_1138_1344,0.3675
2018_1138_1345,0.0665
2018_1138_1347,0.7005
2018_1138_1348,0.3665
2018_1138_1355,0.5075
2018_1138_1361,0.3935
2018_1138_1371,0.2045
2018_1138_1372,0.51
2018_1138_1382,0.4935
2018_1138_1393,0.3925
2018_1138_1395,0.222
2018_1138_1397,0.2885
2018_1138_1400,0.4075
2018_1138_1401,0.367
2018_1138_1403,0.224
2018_1138_1411,0.869
2018_1138_1417,0.422
2018_1138_1420,0.5945
2018_1138_1422,0.4195
2018_1138_1437,0.0175
2018_1138_1438,0.065
2018_1138_1439,0.2135
2018_1138_1452,0.0965
2018_1138_1455,0.126
2018_1138_1460,0.643
2018_1138_1462,0.1035
2018_1139_1153,0.261
2018_1139_1155,0.462
2018_1139_1158,0.815
2018_1139_1166,0.623
2018_1139_1168,0.8395
2018_1139_1172,0.662
2018_1139_1181,0.303
2018_1139_1196,0.5105
2018_1139_1199,0.5995
2018_1139_1209,0.8315
2018_1139_1211,0.3485
2018_1139_1222,0.4425
2018_1139_1233,0.7915
2018_1139_1242,0.291
2018_1139_1243,0.484
2018_1139_1246,0.5375
2018_1139_1252,0.827
2018_1139_1254,0.89
2018_1139_1260,0.479
2018_1139_1267,0.6885
2018_1139_1274,0.54
2018_1139_1276,0.3965
2018_1139_1277,0.324
2018_1139_1281,0.652
2018_1139_1285,0.7315
2018_1139_1293,0.5475
2018_1139_1300,0.8495
2018_1139_1301,0.624
2018_1139_1305,0.4875
2018_1139_1308,0.5625
2018_1139_1314,0.45
2018_1139_1326,0.4385
2018_1139_1328,0.5315
2018_1139_1335,0.803
2018_1139_1344,0.611
2018_1139_1345,0.244
2018_1139_1347,0.807
2018_1139_1348,0.55
2018_1139_1355,0.702
2018_1139_1361,0.5385
2018_1139_1371,0.609
2018_1139_1372,0.737
2018_1139_1382,0.6315
2018_1139_1393,0.533
2018_1139_1395,0.447
2018_1139_1397,0.5505
2018_1139_1400,0.487
2018_1139_1401,0.547
2018_1139_1403,0.259
2018_1139_1411,0.8785
2018_1139_1417,0.5705
2018_1139_1420,0.73
2018_1139_1422,0.7725
2018_1139_1437,0.1095
2018_1139_1438,0.192
2018_1139_1439,0.601
2018_1139_1452,0.267
2018_1139_1455,0.408
2018_1139_1460,0.7755
2018_1139_1462,0.435
2018_1153_1155,0.8595
2018_1153_1158,0.923
2018_1153_1166,0.7375
2018_1153_1168,0.994
2018_1153_1172,0.807
2018_1153_1181,0.553
2018_1153_1196,0.7585
2018_1153_1199,0.792
2018_1153_1209,0.86
2018_1153_1211,0.6655
2018_1153_1222,0.757
2018_1153_1233,0.908
2018_1153_1242,0.534
2018_1153_1243,0.798
2018_1153_1246,0.73
2018_1153_1252,0.987
2018_1153_1254,0.9745
2018_1153_1260,0.897
2018_1153_1267,0.706
2018_1153_1274,0.806
2018_1153_1276,0.701
2018_1153_1277,0.6805
2018_1153_1281,0.868
2018_1153_1285,0.948
2018_1153_1293,0.8715
2018_1153_1300,0.978
2018_1153_1301,0.8545
2018_1153_1305,0.273
2018_1153_1308,0.8925
2018_1153_1314,0.5675
2018_1153_1326,0.898
2018_1153_1328,0.8055
2018_1153_1335,0.988
2018_1153_1344,0.869
2018_1153_1345,0.549
2018_1153_1347,0.9925
2018_1153_1348,0.788
2018_1153_1355,0.8495
2018_1153_1361,0.8625
2018_1153_1371,0.778
2018_1153_1372,0.948
2018_1153_1382,0.858
2018_1153_1393,0.7545
2018_1153_1395,0.7035
2018_1153_1397,0.6975
2018_1153_1400,0.79
2018_1153_1401,0.8725
2018_1153_1403,0.6625
2018_1153_1411,0.956
2018_1153_1417,0.8415
2018_1153_1420,0.782
2018_1153_1422,0.9265
2018_1153_1437,0.457
2018_1153_1438,0.4655
2018_1153_1439,0.765
2018_1153_1452,0.618
2018_1153_1455,0.688
2018_1153_1460,0.9955
2018_1153_1462,0.6215
2018_1155_1158,0.8945
2018_1155_1166,0.589
2018_1155_1168,0.9525
2018_1155_1172,0.7035
2018_1155_1181,0.2295
2018_1155_1196,0.496
2018_1155_1199,0.5615
2018_1155_1209,0.866
2018_1155_1211,0.349
2018_1155_1222,0.492
2018_1155_1233,0.8615
2018_1155_1242,0.1235
2018_1155_1243,0.5625
2018_1155_1246,0.4805
2018_1155_1252,0.856
2018_1155_1254,0.95
2018_1155_1260,0.647
2018_1155_1267,0.667
2018_1155_1274,0.3945
2018_1155_1276,0.3115
2018_1155_1277,0.3385
2018_1155_1281,0.5715
2018_1155_1285,0.819
2018_1155_1293,0.721
2018_1155_1300,0.912
2018_1155_1301,0.5935
2018_1155_1305,0.5285
2018_1155_1308,0.89
2018_1155_1314,0.2945
2018_1155_1326,0.4075
2018_1155_1328,0.6755
2018_1155_1335,0.882
2018_1155_1344,0.6505
2018_1155_1345,0.283
2018_1155_1347,0.8975
2018_1155_1348,0.6855
2018_1155_1355,0.779
2018_1155_1361,0.5855
